sentence	label
Where did the Japanese Imperial Forces surrender to end WWII ?	4
What mountain range extends from the Gulf of St. Lawrence to Alabama ?	4
What state has the most Indians ?	4
Which is the wealthiest country in the world ?	4
What country is Mount Everest in ?	4
Name a civil war battlefield .	4
What country is the world 's largest importer of cognac ?	4
What are the 10 largest cities in the US ?	4
What sea did the Romans call mare nostrum ?	4
What New England state covers 5.9 square miles ?	4
What city boasts the Billingsgate fishmarket ?	4
Where can I find a lesson plan for teaching the metric system conversion to American standard ?	4
What is the capital of Burkina Faso ?	4
In what city is the famed St. Mark 's Square ?	4
Where are the apartments in Saint John , New Brunswick ?	4
Where can I get piano music for the Jamiroquai song Everyday for the midi ?	4
What city is the setting for Puccini 's opera La Boheme ?	4
What Tokyo street glitters with famed department stores and nightclubs ?	4
The Orange Bowl is located in what city ?	4
Where is the Orinoco ?	4
What is the name of the planet that the Ewoks live on ?	4
Jackson Pollock is of what nationality ?	4
What state does Martha Stewart live in ?	4
What country is home to Heineken beer ?	4
Where is there information on the novel `` El Cid '' ?	4
What is the best place to live in the world , considering climate , civilization ?	4
What is the tallest mountain ?	4
What city was President William McKinley shot in ?	4
Where did Honecker rule ?	4
Where is Romania located ?	4
What Nevada center has been dubbed The Biggest Little City in the World ?	4
What building are British monarchs crowned in ?	4
What direction do most baseball pitchers pitch toward ?	4
Where was the first zoo in the U.S. ?	4
In what part of Africa is Mozambique located ?	4
What country boasts Cawdor Castle , Glamis Castle , and Blair Castle ?	4
What is the habitat of the chickadee ?	4
Where are the tropical rain forest distributions ?	4
Where can I get information and statistics on countries and nations ?	4
What country has the best defensive position in the board game Diplomacy ?	4
What are some good medical sites for information ?	4
What Asian country has a bill of rights for cows ?	4
Where is the Keck telescope ?	4
Where is the oldest living thing on earth ?	4
Where is the Valley of the Kings ?	4
Where can I get a photograph of professor Randolph Quirk ?	4
What city did the Flintstones live in ?	4
What capital is built around Monument Circle which contains soldiers and sailors monument ?	4
Where can one find information on religion and health , the brain and nutrition ?	4
Which city in China has the largest number of foreign financial companies ?	4
What is the leading pecan and peanut growing state ?	4
What African capital is named for a U.S. president ?	4
Where 's the GUM department store ?	4
Where is the largest dam in the world ?	4
What are the five richest countries in the world ?	4
What are the largest deserts in the world ?	4
What cathedral was Thomas Becket murdered in ?	4
What city has a newspaper called The Plain Dealer ?	4
Where are the headquarters of Eli Lilly ?	4
What Texas city got its name from the Spanish for `` yellow '' ?	4
Where was Christopher Columbus born ?	4
What 's the home of the Rockettes ?	4
Where is the Thomas Edison Museum ?	4
Where can I find a list of `` classic '' books 5th and 6th graders should read ?	4
What celestial body has a diameter of 864 , 000 miles ?	4
What is the geographical center of the US including Alaska and Hawaii ?	4
What river is Pocahontas buried along ?	4
Where did Hillary Clinton graduate college ?	4
Where is the Danube ?	4
What is the name of the gulf between Sweden and Finland ?	4
What famed London criminal court was once a feudal castle ?	4
Which Latin American country is the largest ?	4
Where is Dartmouth College ?	4
Where was the Ligurian Republic , 1797-185 , ?	4
Where do hyenas live ?	4
Where can I find a case on Individuals with Disabilities Education Act of 1991 ?	4
In what part of the world is Mozambique ?	4
What are the only two states that incorporate the Confederate battle flag in their flags ?	4
What 's the name of the temple that is located near the capital city of Laos ?	4
What is the greatest hiking Web site ?	4
What U.S. state has the second-longest coastline ?	4
Where is the Abominable Snowman said to wander ?	4
Where is Hearst Castle , built by publisher William Randolph Hearst ?	4
What countries have the most auto thefts ?	4
What is the brightest star visible from Earth ?	4
Where is the Bulls basketball team based ?	4
What Metropolis landmark was first introduced in the Superman cartoons of the 1940 's ?	4
Where on the Internet can I find a song lyrics database similar to the International Lyrics Server ?	4
Where does the tennis star Stefan Edberg come from ?	4
Where did the myth of Santa Claus originate ?	4
What is the oldest building in the United States ?	4
What is the world 's highest peak ?	4
What are the seven seas ?	4
What nationality is a Sicilian ?	4
Where on the Internet can I get information about the Fifth Amendment on the American Bill of Rights ?	4
Where can I find a world atlas map online at no charge ?	4
What city in Florida is Sea World in ?	4
What nation boarders Mozambique ?	4
What South Korean city is served by Kimpo International Airport ?	4
Where did he get the title ?	4
What is the best online games site ?	4
Where are the U.S. headquarters for Procter & Gamble ?	4
What colorful sea 's region does Greek legend say the Amazons lived near ?	4
Where were the 1936 Summer Olympics held ?	4
What country was General Douglas McArthur in when he was recalled by President Truman ?	4
What is the largest and most expensive freeway construction project in the U.S. right now ?	4
What is the web address of the list of e-mail addresses of members of the House of Representatives ?	4
What is the oldest ethnological museum in the world ?	4
Where did Luther display his `` Ninety-Five Theses '' ?	4
What South American city features the exclusive Copacabana Beach and Ipanema ?	4
What is a reliable site that I can download Heretic 2 ?	4
What country was A Terrible Beauty to Leon Uris ?	4
What sprawling U.S. state boasts the most airports ?	4
What London street claims to be the world center for men 's tailoring ?	4
What do most tourists visit in Reims ?	4
Where were the 196 Summer Olympics held ?	4
What are the world 's four oceans ?	4
Where can I read about Chiang Kai-shek ?	4
What are all the rivers in Europe ?	4
What three European countries begin with the letter A ?	4
What country owns Corsica ?	4
Where is Guam ?	4
What mountain range is traversed by the highest railroad in the world ?	4
Which area produces the least acidic coffee ?	4
What are some good fractal web sites ?	4
Where are zebras most likely found ?	4
What is the largest city on the Great Lakes ?	4
What country was the setting of You Only Live Twice ?	4
What was the largest city in the world to declare martial law in 1989 ?	4
What U.S. state has an element named for it ?	4
Where is Procter & Gamble headquartered in the U.S. ?	4
Where do the Blackhawks maintain their operations ?	4
What ocean was Amelia Earhart flying over when she disappeared ?	4
What 's the capital of Taiwan ?	4
What southwestern state is dubbed The Silver State ?	4
Where was `` I have fallen , and I can 't get up '' said first ?	4
Where are diamonds mined ?	4
What 's the sacred river of India ?	4
What country contains Africa 's northernmost point ?	4
What is the state nickname of Mississippi ?	4
What is the largest lake in North America ?	4
What U.S. state has the lowest highest elevation at 6 feet ?	4
Which city did Christian Crusaders fight to recapture from the Muslims ?	4
What 's the tallest building in New York City ?	4
What botanical marvel did Nebuchadnezzar build ?	4
What country does Ileana Cotrubas come from ?	4
What desert has been called The Garden of Allah ?	4
Where can I find a website that gives comparisons of good prices ?	4
What are all the southern states of the U.S. ?	4
What Kenyan city is the safari center for East Africa ?	4
What building appropriately enough is depicted on the back of the 1-dollar bill ?	4
What Peruvian city is home to the mummified body of Francisco Pizarro ?	4
What famed library can you reach by dialing 22-287-5 ?	4
What 's the second-largest island in the world ?	4
Which continent has the most roses ?	4
What are the biggest Indian airports ?	4
The Orange Bowl is in what city ?	4
Where was chop suey invented ?	4
What European city do Nicois live in ?	4
What was the first town to be chartered in Vermont ?	4
Where is Procter & Gamble based in the U.S. ?	4
What two countries are separated by the Bering Strait ?	4
What country is the largest diamond producer ?	4
What planet did Percival Lovell discover ?	4
Where did Bill Gates go to college ?	4
Where do you find information about the Queensland National Competition Policy	4
How many times has Harold Stassen announced a drive for the White House ?	5
How many lakes are there on the Earth ?	5
How large is the Arctic refuge to preserve unique wildlife and wilderness value on Alaska 's north coast ?	5
When did French revolutionaries storm the Bastille ?	5
How many Gutenberg Bibles are there ?	5
What is the average date when most malls begin putting up Christmas holiday decorations ?	5
How many different kinds of ice cream are there ?	5
When did the supercontinent Pangaea break up ?	5
How many wives did Brigham Young have ?	5
What is the population of Mexico ?	5
What century does Captain Video live in ?	5
How many countries watch MTV Europe ?	5
When did the Bounty mutiny take place ?	5
How many states have a `` lemon law '' for new automobiles ?	5
What is the date of Bastille Day ?	5
How many degrees cooler is the inside of a cucumber than the air outside ?	5
How much do drugs to treat tuberculosis cost ?	5
How many lawyers are there in the state of New Jersey ?	5
How many dogs pull a sled in the Iditarod ?	5
When was child labor abolished ?	5
What is the population of Ohio ?	5
How many different types of skunks are there ?	5
How many logarithmic scales are there on a slide rule ?	5
How many Beanie Baby sites are there ?	5
How many people die from snakebite poisoning in the U.S. per year ?	5
What is the population in India ?	5
How many questions are on this thing ?	5
What is the population of Mozambique ?	5
How many gallons of paint does it take to paint the Golden Gate Bridge ?	5
How large is Missouri 's population ?	5
What year did the United States pass the Copyright law ?	5
How many revolutions does a standard LP make in three minutes ?	5
Where does the U.S. rank among world countries in area ?	5
What is the average cost for four years of medical school ?	5
How many members of a family could be drafted in the U.S. military during World War II ?	5
What is Columbia Tristar 's phone number ?	5
When did CNN go on the air ?	5
How far out is the universe ?	5
What time of year is air travel the heaviest ?	5
What are the chances of pregnacy if the penis does not penetrate the vagina ?	5
How deep is a fathom ?	5
How much did the first Barbie doll sell for in 1959 ?	5
In what year was the first patent for the pull-tab opener on cans obtained ?	5
How many milligrams are in a gram ?	5
What year did Apartheid start ?	5
How many oceans are there and name them ?	5
What year did Montana become a state ?	5
What age is Benny Carter ?	5
How long ago was the Roe vs. Wade decision by the Supreme Court ?	5
What are the numbers that fit into Fermont 's last theorem ?	5
How much would it cost to purchase a 2-foot-square party tent , with sides , ?	5
When was General Manuel Noriega ousted as the leader of Panama and turned over to U.S. authorities ?	5
How many colored squares are there on a Rubik 's Cube ?	5
How deep is a fathom ?	5
How much of the earth 's surface is permanently frozen ?	5
How many feet more than 2 is the average height of the Great Wall of China ?	5
How many Americans fought for the British in the American Revolution ?	5
When will the millennium officially begin ?	5
When was Dubai 's first concrete house built ?	5
How many shillings more than 2 were there in a guinea ?	5
How many people die from tuberculosis each year ?	5
How big is the universe actually ?	5
How much electricity does the brain need to work ?	5
What brand number graces the black label of a bottle of Jack Daniel 's ?	5
How many fingers are used to draw a bow ?	5
When did Iraqi troops invade Kuwait ?	5
What year did Charles Dicken die ?	5
When was Calypso music invented ?	5
How many megawatts will the power project in Indonesia , built by a consortium headed by Mission Energy of US , produce ?	5
How much money does each player get at the beginning of the game in Monopoly ?	5
What was Einstein 's IQ ?	5
What is the pig population of the world ?	5
How many Fig Newtons are there to the pound ?	5
What is the current population for these countries : France , Spain , Italy , Greece , Austria , Germany , Switzerland , the Netherlands ?	5
What percentage of Americans own their homes ?	5
Dialing , 900 , 740-TREE to have a tree planted will cost how much ?	5
How many people hike ?	5
In what year was actress Joan Collins born ?	5
How many Marx Brothers were there ?	5
How many colonies did Germany get to keep after World War I ?	5
How many people live in Tokyo ?	5
How many electoral college votes does Colorado have ?	5
How long would it take for a $ savings bond to mature ?	5
Independent silversmith 's account for what percentage of silver production ?	5
How long did the Paris Commune hold out for against the rest of France ?	5
What percentage of American men are alcoholic ?	5
How much did a McDonald 's hamburger cost in 1963 ?	5
When did Mount St. Helen last have a significant eruption ?	5
How much of the silver production is manufactured by independent silversmiths ?	5
How many soldiers were involved in the last Panama invasion by the United States of America ?	5
When were fish first believed to be found on earth ?	5
How long does a fly live ?	5
How long after intercourse does it take to find out if you are pregnant ?	5
What year was the ATM first introduced ?	5
How long does a pig 's orgasm last ?	5
How long would it take to get from Earth to Mars ?	5
How big is a baby bald eagle ?	5
When are the Oscars Academy Awards in 1999 ?	5
How many sides does an obelisk have ?	5
What are bottle caps with presidents ' pictures inside worth ?	5
How long is the world 's largest ship , in meters ?	5
When does menstruation begin ?	5
When was the Parthenon built ?	5
How many seats does the Batmobile sport ?	5
How long do hermit crabs live ?	5
How much can a person be fined for having a dog on a beach ?	5
How many colors are there in a rainbow ?	5
What was the U.S. highway death toll in 1969 ?	5
How long do you have to live in a community to vote ?	5
Hitler came to power in Germany in what year ?	5
How many bytes are in a terabyte ?	5
How many four star generals were there and who are they ?	5
What was the target rate for M3 growth in 1992 ?	5
When was the first practical commercial typewriter marketed ?	5
What is the size of the student body at the University of Massachusetts in Amherst ?	5
What is the frequency of VHF ?	5
How tall is Prince Charles ?	5
How many species of sharks are there ?	5
What amount of folic acid should an expectant mother take daily ?	5
What is the probability that at least 2 out of 25 people will have the same birthday ?	5
How many inches over six feet is Tom Selleck ?	5
How many muscles does the average adult use when going for a walk ?	5
How many visitors go to the Vatican each year ?	5
What is the horsepower of the shuttle boosters ?	5
How many of every 10 members of the Rodeo Cowboys Association have never worked a ranch ?	5
How many counties are in Indiana ?	5
When is Boxing Day ?	5
What is the speed of the Mississippi River ?	5
What is the highest number of home runs on record for any one game ?	5
What is the size of Argentina ?	5
When was Christ born ?	5
What year did Degas create the bronze sculpture , `` Fourth Position Front ? ''	5
How many cubic feet of space does a gallon of water occupy ?	5
How long is Camptown Racetrack ?	5
The film `` Jaws '' was made in what year ?	5
When did Mount St. Helens last erupt ?	5
When did Spain and Korea start ambassadorial relations ?	5
What is the starting salary for beginning lawyers ?	5
How many miles is it from NY to Austria ?	5
What year did Jack Nicklaus join the Professional Golfers Association tour ?	5
How many web servers are there ?	5
How many American soldiers are stationed in South Korea ?	5
When was the Brandenburg Gate in Berlin built ?	5
What season is the setting for Shakespeare 's Midsummer Night 's Dream ?	5
What year was the setting for American Graffiti ?	5
How many types of lemurs are there ?	5
What is the life expectancy of an elephant ?	5
On average , how long time does it take to type a screenplay ?	5
How many dots make up the symbol for `` because '' ?	5
Shea and Gould had an office in Los Angeles for how long before closing it ?	5
When is the Thai New Year ?	5
When did the last Americans leave Vietnam ?	5
What are the odds of giving birth to twins ?	5
How many innings constitute an official baseball game ?	5
What month were you born in if your birthstone is sardonyx ?	5
What year did Spielberg make `` Jaws '' ?	5
How much does it cost , average or whatever is available , to produce and send junk mail catalogues in the US ? , DT CD NN NN ,	5
How much did Manchester United spend on players in 1993 ?	5
How long is the border between Canada and the 48 conterminous states ?	5
What is the size of the largest akita ?	5
How much did the minimum wage amount to in 1991 ?	5
How many athletes did Puerto Rico enter in the 1984 Winter Olympics ?	5
When did Fraze get his first patent for the pull-tab can ?	5
What was the 1940 annual salary for a boilermaker ?	5
How long does it take light to reach the Earth from the Sun ?	5
How many years of schooling after highschool does it take to become a neurosurgeon ?	5
How big is the Electoral College ?	5
